,lad19cd,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26
21,E06000022,2.9741464,2.9686036,2.9788113,3.004217,3.0445087,3.0995886,3.1695552,3.2546866,3.355432,3.4724078,3.6063902,3.7583199,3.9292953,4.1205826,4.3336163,4.5700045,4.8315353,5.120181,5.4381104,5.7876806,6.171464,6.5922313,7.052969,7.556871,8.107341,8.707986,9.362609,10.075191,10.849862,11.690898,12.6026535,13.589542,14.655972,15.806272,17.044622,18.374971,19.800909,21.325571,22.951488,24.68045,26.513344,28.450003,30.488987,32.62746,34.860962,37.18324,39.586105,42.05926,44.590176,47.164017,49.763577,52.36927,54.959236,57.50945,59.993874,62.38483,64.65331,66.76945,68.70298,70.42628,71.922134,73.17812,74.18445,74.93413,75.423,75.649765,75.615944,75.32569,74.78576,74.00527,72.99552,71.76975,70.342834,68.731094,66.95195,65.02368,62.96512,60.795395,58.533688,56.19895,53.80974,51.38394,48.93869,46.49014,44.05334,41.642216,39.269386,36.946194,34.682636,32.487366,30.367727,28.329763,26.378262,24.516851,22.748026,21.073257,19.493086,18.00718,16.61447,15.313219,14.10112,12.975396,11.932887,10.97012,10.083404,9.268898,8.522662,7.840742,7.219198,6.654161,6.1418705,5.6787133,5.261242,4.8862023,4.5505595,4.2515054,3.9864788
22,E06000023,10.947351,10.450588,10.058603,9.758182,9.539085,9.393484,9.315527,9.301005,9.347116,9.452285,9.616029,9.838864,10.122237,10.468506,10.880913,11.36359,11.921596,12.560924,13.28858,14.112613,15.042198,16.087717,17.260828,18.574545,20.04335,21.683262,23.51191,25.54864,27.814516,30.332424,33.12704,36.224792,39.65384,43.443874,47.625988,52.23236,57.295868,62.849606,68.92634,75.55763,82.7731,90.5993,99.05851,108.16745,117.93574,128.36433,139.4438,151.15259,163.45528,176.30087,189.62144,203.33064,217.323,231.47342,245.6371,259.65076,273.33362,286.49036,298.9138,310.4045,320.8237,330.05984,338.0167,344.61536,349.79486,353.5137,355.74966,356.5,355.78085,353.6265,350.08798,345.23166,339.13754,331.89725,323.61218,314.39096,304.3478,293.60016,282.26663,270.46536,258.31198,245.91832,233.39093,220.8298,208.32765,195.96921,183.83054,171.9788,160.47223,149.36005,138.68275,128.47247,118.75329,109.54188,100.848045,92.67538,85.021965,77.881035,71.24158,65.08912,59.40632,54.17355,49.369434,44.971424,40.95622,37.300167,33.979633,30.97132,28.252497,25.801228,23.59653,21.61854,19.848557,18.269163,16.86424,15.619016,14.520069
23,E06000024,7.503483,7.0761766,6.7173915,6.417565,6.1689553,5.9652877,5.8014765,5.673413,5.57779,5.511977,5.4739065,5.4619937,5.475066,5.512319,5.5732646,5.6577077,5.7657127,5.8975906,6.053881,6.2353387,6.442932,6.6778283,6.9414015,7.235217,7.561035,7.9208164,8.316707,8.75104,9.22634,9.745306,10.310807,10.92587,11.593667,12.3174925,13.100734,13.94685,14.859322,15.841608,16.897093,18.029016,19.240402,20.53397,21.912037,23.376425,24.92831,26.568129,28.295431,30.10873,32.005367,33.981358,36.031258,38.14802,40.32288,42.54525,44.80264,47.08062,49.362804,51.630928,53.864887,56.04437,58.153732,60.1787,62.105194,63.919456,65.608284,67.1591,68.560165,69.80067,70.870926,71.76249,72.46817,72.982285,73.30064,73.42056,73.34112,73.06289,72.58816,71.92084,71.066414,70.03185,68.82564,67.45747,65.93836,64.28033,62.49631,60.600033,58.605762,56.528194,54.382225,52.1828,49.944756,47.682575,45.41032,43.141434,40.88862,38.663734,36.477684,34.340355,32.260555,30.24599,28.303228,26.43772,24.653809,22.95478,21.342907,19.819515,18.385046,17.039177,15.7808485,14.608406,13.519666,12.512015,11.582508,10.727925,9.944891,9.22992,8.579511
24,E06000025,4.5519047,4.4717197,4.4189053,4.3916087,4.3884726,4.408565,4.4513288,4.516551,4.6043253,4.7150407,4.8493643,5.008237,5.1928616,5.404717,5.645559,5.917422,6.2226377,6.5638447,6.9440007,7.366402,7.834698,8.352908,8.925444,9.557105,10.25312,11.0191345,11.861232,12.785923,13.80014,14.911236,16.12694,17.455328,18.904778,20.483877,22.201344,24.065943,26.086296,28.270754,30.627203,33.162827,35.88388,38.79541,41.90089,45.20196,48.698048,52.385937,56.259495,60.30919,64.5218,68.880035,73.36229,77.94235,82.58932,87.26756,91.93666,96.55187,101.06418,105.42113,109.5673,113.4489,117.02641,120.26627,123.138016,125.61478,127.67371,129.29636,130.46883,131.18204,131.43185,131.21902,130.54916,129.4326,127.88411,125.922676,123.57114,120.855675,117.80547,114.45219,110.829414,106.97215,102.91638,98.69837,94.35432,89.91981,85.42936,80.9161,76.41135,71.94429,67.541794,63.2282,59.02515,54.951538,51.023464,47.25426,43.654526,40.232258,36.99298,33.939896,31.074091,28.394732,25.899263,23.583652,21.442602,19.46976,17.657946,15.999325,14.485608,13.108228,11.858463,10.727601,9.707032,8.788366,7.963499,7.224682,6.5645776,5.9762855,5.4533863
25,E06000026,5.5893373,5.424903,5.296121,5.199508,5.132297,5.0923195,5.077912,5.087844,5.121259,5.177636,5.2567472,5.358636,5.4835887,5.6321297,5.805004,6.0031676,6.2277875,6.480231,6.762074,7.0750875,7.42125,7.8027353,8.221927,8.681394,9.183907,9.732427,10.330093,10.980216,11.686249,12.451783,13.280506,14.176177,15.142578,16.183458,17.302479,18.503145,19.788715,21.162111,22.625803,24.18171,25.831034,27.574188,29.410547,31.338396,33.354717,35.455013,37.633194,39.881424,42.18997,44.54709,46.939,49.349773,51.76141,54.153824,56.504982,58.79111,60.986923,63.065937,65.00088,66.76618,68.34512,69.72465,70.89364,71.843,72.56586,73.057526,73.315605,73.34001,73.13283,72.69835,72.04289,71.174736,70.10393,68.84211,67.40233,65.79884,64.04689,62.162487,60.162193,58.06285,55.88149,53.634968,51.33992,49.012486,46.668175,44.32174,41.98705,39.676964,37.40326,35.1766,33.00645,30.901075,28.867546,26.911737,25.038376,23.25106,21.55236,19.943834,18.426142,16.999104,15.661806,14.412669,13.249552,12.16983,11.170489,10.248194,9.399379,8.620313,7.9071603,7.2560525,6.663126,6.124582,5.636716,5.195954,4.7988853,4.4422755,4.123099
26,E06000027,0.78558743,0.8059279,0.8307966,0.86036277,0.8948549,0.9345585,0.97981936,1.0310423,1.0886956,1.1533138,1.2255003,1.3059337,1.3953693,1.4946473,1.6046965,1.7265401,1.8613024,2.0102117,2.1746101,2.355954,2.5558214,2.7759144,3.0180635,3.2842243,3.5764778,3.8970308,4.248204,4.6324267,5.0522146,5.510163,6.008909,6.5511155,7.139422,7.7764063,8.464529,9.206083,10.003114,10.857346,11.770099,12.742191,13.773854,14.86462,16.013193,17.217382,18.473974,19.778624,21.125782,22.50862,23.918959,25.347265,26.78263,28.2128,29.624275,31.002407,32.33158,33.595413,34.777016,35.8593,36.825336,37.66002,38.35464,38.903492,39.30272,39.550323,39.646168,39.591892,39.390846,39.047966,38.56964,37.96355,37.238457,36.404087,35.47085,34.44972,33.352005,32.189175,30.972696,29.713863,28.423662,27.112637,25.7908,24.46752,23.151472,21.850563,20.571915,19.32184,18.105825,16.928556,15.793928,14.70508,13.664427,12.673715,11.734066,10.846034,10.009657,9.22452,8.489812,7.8043776,7.1667757,6.5753303,6.028178,5.5233154,5.0586357,4.631972,4.241123,3.8838944,3.5581093,3.2616425,2.992429,2.7484853,2.5279183,2.3289359,2.1498532,1.989096,1.8452075,1.7168468,1.602794
27,E06000030,5.088397,4.758366,4.483721,4.2561035,4.068839,3.9165876,3.795081,3.7009149,3.6313922,3.5843992,3.5583122,3.5519176,3.5643594,3.59509,3.6438398,3.710588,3.7955453,3.8991363,4.0219984,4.164965,4.3290706,4.515547,4.7258267,4.9615407,5.2245274,5.516834,5.840721,6.198664,6.5933537,7.027701,7.504828,8.028067,8.600946,9.227172,9.910607,10.655246,11.465161,12.344468,13.297255,14.327501,15.439006,16.635284,17.919422,19.293976,20.760813,22.320929,23.974306,25.719706,27.554482,29.47438,31.473394,33.543503,35.674606,37.854343,40.068,42.298508,44.526417,46.730026,48.88551,50.968975,52.96266,54.8509,56.618656,58.251755,59.7371,61.062767,62.218243,63.194508,63.984177,64.581604,64.98288,65.18596,65.19059,64.99835,64.61261,64.038445,63.282486,62.352993,61.259506,60.012833,58.624874,57.108418,55.476967,53.744587,51.925674,50.034817,48.086582,46.095375,44.075233,42.03973,40.0018,37.973633,35.966576,33.991055,32.05651,30.171343,28.3429,26.577465,24.880266,23.2555,21.706387,20.235184,18.843306,17.531342,16.299154,15.145972,14.070442,13.070751,12.144669,11.289661,10.502954,9.781605,9.12258,8.522803,7.979234,7.4889045,7.048981
28,E06000031,6.801489,6.6709547,6.56955,6.495032,6.4455743,6.4196978,6.416233,6.434274,6.4731464,6.5323887,6.6117244,6.711049,6.8304076,6.9699893,7.1301217,7.3112516,7.513947,7.7388844,7.986852,8.258737,8.555524,8.878292,9.228211,9.606527,10.014569,10.453736,10.92549,11.431346,11.972857,12.551619,13.169225,13.827288,14.527381,15.271046,16.059748,16.89487,17.77765,18.709179,19.69033,20.721754,21.803793,22.936478,24.119434,25.351868,26.632488,27.95946,29.330362,30.742113,32.190933,33.672325,35.18099,36.71082,38.2549,39.805466,41.353905,42.890823,44.406044,45.888668,47.327156,48.71049,50.0316,51.284744,52.46457,53.566124,54.584927,55.516956,56.35871,57.107204,57.760006,58.315212,58.77148,59.128036,59.38465,59.54163,59.59986,59.560696,59.426033,59.19826,58.8802,58.475132,57.986744,57.419086,56.776573,56.063927,55.286118,54.44838,53.556137,52.615,51.63064,50.608864,49.55552,48.476448,47.37748,46.26441,45.142906,44.018547,42.896797,41.78293,40.682064,39.599148,38.538925,37.505966,36.50465,35.53918,34.613617,33.73189,32.897823,32.115196,31.387777,30.7194,30.114021,29.57583,29.109346,28.719542,28.412012,28.193153,28.070404
29,E06000032,6.6248813,6.7652946,6.922142,7.0957,7.2863326,7.4944725,7.7206345,7.965393,8.229397,8.513359,8.818056,9.144333,9.493083,9.865273,10.261919,10.684098,11.13294,11.609625,12.115392,12.651508,13.219305,13.820136,14.455397,15.126505,15.834902,16.582039,17.369373,18.198359,19.070412,19.986944,20.9493,21.958775,23.016575,24.12381,25.281464,26.490395,27.751278,29.064594,30.430613,31.849346,33.32053,34.8436,36.41763,38.041336,39.71303,41.430576,43.1914,44.992405,46.829998,48.70005,50.59786,52.51816,54.45513,56.402336,58.3528,60.29896,62.23274,64.14555,66.028336,67.87205,69.668915,71.411476,73.09226,74.70372,76.23842,77.68899,79.04816,80.30886,81.4643,82.507935,83.43361,84.23557,84.90855,85.447784,85.8492,86.10929,86.22533,86.19533,86.01815,85.6935,85.22198,84.60516,83.8455,82.94644,81.912384,80.7486,79.4613,78.05758,76.5453,74.93305,73.23011,71.44632,69.59199,67.6778,65.7147,63.713795,61.686237,59.6431,57.59526,55.553364,53.527645,51.5279,49.56341,47.642868,45.77434,43.965267,42.222404,40.551884,38.959175,37.449177,36.02625,34.694283,33.456802,32.317028,31.278057,30.342941,29.514885
30,E06000033,2.7277973,2.7904713,2.8601143,2.9368587,3.0208714,3.1123507,3.2115273,3.3186598,3.4340336,3.5579653,3.6907964,3.8328977,3.9846594,4.146503,4.318871,4.5022306,4.6970725,4.903908,5.1232686,5.355707,5.601793,5.8621087,6.1372557,6.427841,6.734482,7.0578,7.398417,7.7569513,8.134009,8.530186,8.946053,9.3821535,9.838999,10.317048,10.816715,11.33835,11.882223,12.4485235,13.037349,13.648678,14.282373,14.938169,15.615638,16.314198,17.033094,17.771383,18.527918,19.301338,20.090069,20.892302,21.705978,22.52881,23.358255,24.191536,25.025606,25.857212,26.682854,27.498835,28.301247,29.086227,29.850624,30.591465,31.3058,31.990688,32.64326,33.260693,33.840237,34.379242,34.875175,35.325638,35.728367,36.08129,36.382515,36.63035,36.823334,36.96027,37.040195,37.062428,37.026596,36.932613,36.780712,36.571453,36.305714,35.984703,35.60997,35.183357,34.707054,34.183537,33.615574,33.00619,32.35867,31.676506,30.963388,30.223166,29.45981,28.677397,27.880041,27.071898,26.257093,25.439728,24.623802,23.813225,23.011768,22.223055,21.450535,20.697468,19.96693,19.26181,18.584803,17.938429,17.325043,16.746885,16.20609,15.704721,15.244856,14.828611,14.458242
31,E06000034,2.1253808,2.1558838,2.1948392,2.242311,2.2984464,2.3634696,2.4376807,2.5214515,2.6152258,2.7195203,2.8349226,2.962096,3.1017737,3.2547693,3.4219716,3.6043508,3.8029585,4.018929,4.2534847,4.5079308,4.7836633,5.0821633,5.405002,5.753833,6.1303897,6.5364904,6.9740195,7.444927,7.9512124,8.49492,9.0781145,9.70287,10.371239,11.085233,11.846786,12.657734,13.519759,14.434355,15.402784,16.426012,17.50467,18.638985,19.828714,21.073097,22.37077,23.719717,25.117197,26.55968,28.042807,29.561321,31.10905,32.678844,34.26261,35.851276,37.434826,39.002342,40.54208,42.04155,43.487614,44.867756,46.173664,47.39858,48.536343,49.581474,50.529175,51.375362,52.11673,52.750713,53.275513,53.690136,53.994274,54.188423,54.27374,54.2521,54.125977,53.8985,53.57333,53.15465,52.6471,52.05575,51.38603,50.643642,49.8346,48.96507,48.041405,47.070023,46.05742,45.010067,43.934433,42.83686,41.723606,40.600754,39.47421,38.34967,37.232586,36.12819,35.04144,33.977024,32.93939,31.932693,30.960873,30.027622,29.136438,28.290628,27.493382,26.747774,26.056871,25.42374,24.851566,24.343718,23.90386,23.53609,23.245068,23.036194,22.91586,22.891684,22.972841
32,E06000035,2.3785307,2.4164019,2.4611177,2.5127542,2.571441,2.6373541,2.7107198,2.791812,2.8809502,2.9785058,3.0848975,3.2005985,3.3261297,3.462072,3.6090636,3.7678027,3.9390554,4.123653,4.3225045,4.5365915,4.766982,5.014832,5.281392,5.568011,5.8761444,6.207365,6.563365,6.945964,7.357121,7.7989383,8.27367,8.783739,9.3317375,9.920431,10.552783,11.231957,11.961322,12.744461,13.585188,14.487544,15.455819,16.494545,17.608505,18.802738,20.08255,21.453493,22.9214,24.492334,26.172626,27.968843,29.887777,31.936434,34.12203,36.451942,38.933697,41.57494,44.383408,47.36687,50.53311,53.889576,57.442226,61.19605,65.15523,69.32294,73.70117,78.29053,83.0901,88.09719,93.30712,98.713104,104.305954,110.07392,116.00259,122.07465,128.26984,134.56482,140.9332,147.34543,153.7691,160.16878,166.50647,172.74184,178.83241,184.7342,190.40218,195.7907,200.85434,205.54843,209.8299,213.65805,216.99507,219.80713,222.06485,223.74408,224.82643,225.2998,225.1587,224.40463,223.04593,221.09802,218.5831,215.5297,211.97247,207.95126,203.51068,198.69911,193.56805,188.1709,182.56245,176.7976,170.93094,165.01547,159.10243,153.24028,147.47446,141.84702,136.39641
33,E06000036,2.824649,2.7811048,2.749906,2.7301471,2.7211013,2.7221959,2.7329872,2.7531471,2.7824454,2.8207436,2.8679788,2.9241636,2.9893708,3.0637355,3.147447,3.2407448,3.3439164,3.4572914,3.5812426,3.7161784,3.862542,4.0208073,4.191479,4.3750806,4.5721545,4.7832603,5.0089626,5.2498255,5.5064073,5.779249,6.068868,6.375743,6.700304,7.042914,7.4038625,7.783346,8.181444,8.598109,9.033142,9.486176,9.956649,10.44379,10.946594,11.463804,11.993891,12.535031,13.085108,13.641682,14.201991,14.7629595,15.321184,15.872947,16.414248,16.940813,17.448135,17.931515,18.38612,18.807028,19.189304,19.528645,19.823166,20.071915,20.274328,20.430206,20.539728,20.603403,20.622072,20.596869,20.529202,20.420738,20.273338,20.089064,19.870138,19.618898,19.337803,19.029362,18.69615,18.340765,17.965797,17.573828,17.1674,16.749,16.321053,15.885899,15.445787,15.002873,14.559203,14.116713,13.677216,13.242418,12.813907,12.393142,11.981482,11.580162,11.190316,10.812973,10.44907,10.099453,9.764889,9.446076,9.1436615,8.8582325,8.590356,8.340576,8.109433,7.8974943,7.705358,7.533693,7.3832564,7.2549314,7.1497655,7.069019,7.014225,6.9872518,6.990397,7.026498,7.0990686
34,E06000037,1.2961844,1.333747,1.3764143,1.4243609,1.4777986,1.5369745,1.6021733,1.6737123,1.7519443,1.837257,1.9300736,2.0308518,2.1400833,2.2582965,2.3860536,2.5239515,2.6726222,2.8327284,3.0049665,3.190061,3.3887656,3.6018562,3.830132,4.0744042,4.3354964,4.614236,4.9114447,5.227931,5.56448,5.9218397,6.30071,6.701729,7.12545,7.5723314,8.042711,8.536794,9.054619,9.596045,10.160723,10.74807,11.357248,11.987145,12.636336,13.303078,13.98528,14.680493,15.385899,16.098297,16.8141,17.529352,18.239727,18.94055,19.62684,20.293331,20.934515,21.544727,22.11817,22.649036,23.131554,23.560543,23.932932,24.246555,24.499712,24.691206,24.820312,24.886816,24.890978,24.833513,24.715603,24.538847,24.305237,24.017141,23.677258,23.288574,22.854343,22.378038,21.86331,21.313948,20.73384,20.126938,19.49722,18.84864,18.185112,17.510471,16.828432,16.142582,15.456336,14.772934,14.095411,13.426581,12.769034,12.125117,11.496934,10.886348,10.294971,9.724175,9.175097,8.648642,8.145503,7.6661615,7.210917,6.779886,6.37303,5.9901686,5.6309977,5.295109,4.9820056,4.6911287,4.421868,4.1735806,3.9456165,3.7373347,3.5481207,3.3774102,3.2247114,3.0896313,2.971907
35,E06000038,2.5551922,2.5619924,2.578735,2.605171,2.6411614,2.6866655,2.7417343,2.8065007,2.8811753,2.9660451,3.061469,3.167875,3.285757,3.415679,3.5582702,3.714225,3.884305,4.0693355,4.2702093,4.48788,4.723365,4.9777436,5.2521553,5.5477896,5.8658915,6.2077513,6.574697,6.9680867,7.389296,7.8397117,8.32071,8.833644,9.379826,9.960494,10.576799,11.22978,11.920318,12.649101,13.416615,14.223067,15.068367,15.952087,16.873394,17.831018,18.823223,19.847729,20.90169,21.98167,23.083578,24.202673,25.333532,26.470057,27.605455,28.732304,29.842535,30.927534,31.978182,32.98495,33.93801,34.828228,35.650032,36.399216,37.072124,37.665733,38.177612,38.60594,38.94953,39.20781,39.3808,39.4691,39.473877,39.396828,39.24014,39.00644,38.698814,38.320705,37.875904,37.368484,36.802776,36.183327,35.514835,34.802116,34.050087,33.263695,32.44787,31.607544,30.747557,29.87266,28.987478,28.096485,27.203976,26.31405,25.430618,24.557343,23.697676,22.854818,22.031748,21.23119,20.455656,19.707418,18.98855,18.300924,17.646238,17.026043,16.44176,15.894715,15.386189,14.917438,14.489745,14.104497,13.763211,13.467646,13.219858,13.022329,12.878082,12.790836,12.765213
36,E06000039,3.6299531,3.740372,3.8615453,3.9938388,4.1376715,4.2935114,4.461879,4.6433396,4.83851,5.048056,5.27269,5.513176,5.770322,6.0449862,6.3380775,6.6505485,6.9834023,7.3376827,7.714484,8.11494,8.540223,8.991549,9.470163,9.977342,10.514383,11.082608,11.683349,12.317938,12.987703,13.693952,14.437967,15.22099,16.044197,16.908693,17.815496,18.765507,19.759485,20.798046,21.881615,23.010416,24.184427,25.403372,26.666687,27.973473,29.322504,30.71215,32.140392,33.604774,35.102383,36.629837,38.183258,39.758232,41.349876,42.952774,44.56098,46.168068,47.767136,49.35081,50.911335,52.4409,53.93277,55.380455,56.777462,58.117283,59.3935,60.599762,61.729862,62.777813,63.737804,64.60438,65.37237,66.03698,66.59388,67.03922,67.36969,67.58251,67.67559,67.647484,67.49742,67.2254,66.83216,66.319214,65.68883,64.94409,64.08886,63.127712,62.065975,60.90965,59.665367,58.340363,56.942345,55.47949,53.96031,52.39358,50.788292,49.153473,47.4982,45.831417,44.161922,42.498207,40.848484,39.22053,37.62169,36.058773,34.538094,33.065403,31.645872,30.284147,28.9843,27.749928,26.584131,25.489632,24.468796,23.523722,22.656357,21.868557,21.16227
37,E06000040,3.8426847,3.9076848,3.9858453,4.077129,4.1816006,4.299419,4.430825,4.576134,4.735731,4.9100714,5.099665,5.305084,5.5269446,5.7659197,6.022726,6.2981157,6.5928836,6.907853,7.2438765,7.601822,7.9825764,8.387031,8.816074,9.270584,9.751411,10.259377,10.795251,11.359738,11.953466,12.576958,13.230625,13.914736,14.6294,15.374536,16.149853,16.954828,17.78867,18.650291,19.538298,20.45094,21.386099,22.341274,23.313538,24.299528,25.295454,26.297056,27.299631,28.298012,29.2866,30.259398,31.21,32.131676,33.01739,33.859913,34.651814,35.38565,36.05397,36.649467,37.165085,37.594936,37.93695,38.19055,38.35587,38.43368,38.42538,38.332966,38.15895,37.906334,37.578556,37.179436,36.713093,36.18395,35.596603,34.955864,34.2666,33.5338,32.76242,31.957457,31.123812,30.266304,29.38965,28.498398,27.596947,26.689493,25.780035,24.872343,23.969975,23.076237,22.194193,21.326672,20.47625,19.645262,18.835806,18.049753,17.288736,16.55419,15.847339,15.169219,14.520686,13.902442,13.31505,12.758939,12.234442,11.7418,11.281208,10.852812,10.4567585,10.093213,9.762391,9.4646015,9.200281,8.970049,8.774758,8.615563,8.493996,8.412076,8.372421
38,E06000041,2.1806765,2.213713,2.2543583,2.3026402,2.3586514,2.42254,2.4945111,2.5748212,2.6637752,2.7617283,2.8690808,2.9862812,3.1138196,3.2522345,3.4021056,3.564055,3.7387486,3.9268894,4.129225,4.346534,4.5796337,4.8293695,5.0966196,5.38228,5.687265,6.012502,6.358922,6.7274475,7.118985,7.5344133,7.9745727,8.440242,8.932133,9.450855,9.996917,10.57069,11.17239,11.802045,12.459484,13.144292,13.8558,14.593048,15.35475,16.139282,16.944658,17.768486,18.607971,19.45989,20.320587,21.185959,22.051462,22.912128,23.762577,24.597052,25.409452,26.193377,26.942204,27.649143,28.30732,28.910534,29.45542,29.939674,30.361494,30.719532,31.012922,31.241259,31.404594,31.503408,31.538607,31.511478,31.423676,31.2772,31.07434,30.81768,30.51003,30.154419,29.75405,29.312279,28.83257,28.318468,27.773598,27.201584,26.606075,25.990685,25.35899,24.714502,24.060648,23.400763,22.738052,22.075615,21.416391,20.763203,20.118704,19.4854,18.86565,18.261654,17.675474,17.109024,16.56409,16.042343,15.545345,15.074575,14.631449,14.2173395,13.833615,13.481664,13.162934,12.87899,12.631553,12.422572,12.254295,12.129374,12.050957,12.0228405,12.049638,12.136978,12.2918005
